	path	score	n_metabolites	n_reactions
0	processed/476050.json.gz	0.9	201	30
1	processed/377031.json.gz	0.9	50	10
2	processed/157928.json.gz	0.9041916167664671	938	167
3	processed/174823.json.gz	0.9041916167664671	938	167
4	processed/179188.json.gz	0.9090909090909091	56	11
5	processed/121960.json.gz	0.9139784946236559	1033	186
6	processed/5924.json.gz	0.9154228855721394	1106	201
7	processed/267891.json.gz	0.9166666666666666	57	12
8	processed/760437.json.gz	0.9230769230769231	66	13
9	processed/1588102.json.gz	0.9230769230769231	42	13
10	processed/252134.json.gz	0.9234972677595629	6736	1098
11	processed/666364.json.gz	0.9234972677595629	6736	1098
12	processed/169994.json.gz	0.9318181818181818	293	44
13	processed/179549.json.gz	0.9333333333333333	2074	345
14	processed/22199.json.gz	0.9333333333333333	2074	345
15	processed/156447.json.gz	0.9354838709677419	153	31
16	processed/157193.json.gz	0.9411764705882353	89	17
17	processed/164539.json.gz	0.9545454545454546	187	22
18	processed/156391.json.gz	0.9565217391304348	201	23
19	processed/184132.json.gz	0.9631901840490797	973	163
20	processed/20179.json.gz	0.9631901840490797	973	163
21	processed/160379.json.gz	0.9722222222222222	1761	252
22	processed/38537.json.gz	0.9722222222222222	1761	252
23	processed/166191.json.gz	1.0	236	38
24	processed/398451.json.gz	1.0	90	10
25	processed/179443.json.gz	1.0	53	10
26	processed/1954054.json.gz	1.0	53	10
27	processed/1093004.json.gz	1.0	52	9
28	processed/179349.json.gz	1.0	38	8
29	processed/2051352.json.gz	1.0	30	5
30	processed/1056289.json	1.0	29	7
31	processed/1165271.json.gz	1.0	22	4
32	processed/1054870.json.gz	1.0	19	4
33	processed/283031.json.gz	1.0	17	3
34	processed/2054094.json.gz	1.0	16	2
35	processed/514329.json.gz	1.0	16	2
36	processed/1415499.json.gz	1.0	11	2
37	processed/165744.json.gz	1.0	10	2
38	processed/760586.json.gz	1.0	9	1
39	processed/1181177.json.gz	1.0	8	1
40	processed/1494312.json.gz	1.0	7	1
41	processed/1087186.json.gz	1.0	5	1
42	processed/1569076.json.gz	1.0	5	2
